feature_set,representation,method,k,candidate_id,n_subjects,n_features_original,n_components_after_transform,pca_explained_variance_sum,cluster_sizes,min_cluster_size,max_cluster_size,min_cluster_ratio,max_cluster_ratio,size_imbalance_ratio,smaller_cluster_ratio,silhouette,calinski_harabasz,davies_bouldin,stability_ari_mean,stability_ari_std,stability_n_runs,eligible_for_recommendation,exclusion_or_warning,silhouette_norm,calinski_harabasz_norm,davies_bouldin_norm,stability_ari_norm,balance_norm
top50_biomarkers,pca_10,KMeans,2,top50_biomarkers|pca_10|KMeans|k2,188,50,10,0.8511492928436548,0:97;1:91,91,97,0.48404255319148937,0.5159574468085106,1.065934065934066,0.48404255319148937,0.25810629935758517,70.08342179144168,1.4359939735138805,0.9250461158517795,0.056199728861641186,50,True,,0.5029117629726682,0.5798021947513402,0.7975271036306568,0.9306397738163565,0.9680851063829787
top50_biomarkers,pca_10,GaussianMixture,2,top50_biomarkers|pca_10|GaussianMixture|k2,188,50,10,0.8511492928436548,0:100;1:88,88,100,0.46808510638297873,0.5319148936170213,1.1363636363636365,0.46808510638297873,0.22584876337448104,58.20639546870237,1.5884119662724747,0.7503142831013444,0.2514279966101085,50,True,,0.4189674822721257,0.46471794180753684,0.7398322940713049,0.7432102091644709,0.9361702127659575
top50_biomarkers,pca_10,AgglomerativeClustering,2,top50_biomarkers|pca_10|AgglomerativeClustering|k2,188,50,10,0.8511492928436548,0:138;1:50,50,138,0.26595744680851063,0.7340425531914894,2.76,0.26595744680851063,0.2611547587424284,57.87190151251811,1.3176953913973946,0.6893184507628399,0.29114944466146725,50,True,,0.5108448155914274,0.46147681174554633,0.8423066866892138,0.6777818202966341,0.5319148936170213
all_acoustic,pca_10,KMeans,2,all_acoustic|pca_10|KMeans|k2,188,752,10,0.5814996718441918,0:96;1:92,92,96,0.48936170212765956,0.5106382978723404,1.0434782608695652,0.48936170212765956,0.20348290254302717,39.79246560647866,1.8596600027298769,0.9517555068578539,0.04538421943233826,50,True,,0.36076445955122655,0.2862933678132572,0.6371567272073297,0.9592901316222844,0.9787234042553191
all_acoustic,pca_10,GaussianMixture,2,all_acoustic|pca_10|GaussianMixture|k2,188,752,10,0.5814996718441918,0:19;1:169,19,169,0.10106382978723404,0.898936170212766,8.894736842105264,0.10106382978723404,0.364950986102423,19.056523741229487,2.1651974568072774,0.3303903626521909,0.367621770977861,50,True,,0.7809553302236818,0.08536930535837643,0.5215015810713701,0.292770490437822,0.20212765957446807
all_acoustic,pca_10,AgglomerativeClustering,2,all_acoustic|pca_10|AgglomerativeClustering|k2,188,752,10,0.5814996718441918,0:106;1:82,82,106,0.43617021276595747,0.5638297872340425,1.2926829268292683,0.43617021276595747,0.1795549243721745,33.67698731906923,1.996756908536945,0.7563317620126595,0.14391479310450755,50,True,,0.2984963149160446,0.2270365108377781,0.5852614113817038,0.749664977221878,0.8723404255319149
all_acoustic,pca_20,KMeans,2,all_acoustic|pca_20|KMeans|k2,188,752,20,0.7114864385429738,0:95;1:93,93,95,0.4946808510638298,0.5053191489361702,1.021505376344086,0.4946808510638298,0.16567022748673324,31.57439769811144,2.118879804615332,0.9502130404032866,0.04639243563633868,50,True,,0.2623639552279421,0.20666314892040613,0.5390342100877034,0.9576355743986867,0.9893617021276596
all_acoustic,pca_20,GaussianMixture,2,all_acoustic|pca_20|GaussianMixture|k2,188,752,20,0.7114864385429738,0:90;1:98,90,98,0.4787234042553192,0.5212765957446809,1.0888888888888888,0.4787234042553192,0.1551444581314282,29.712292508741015,2.179705394173032,0.46511157689619237,0.42999565644224674,50,True,,0.23497258417549416,0.188619997478434,0.516009888993113,0.4372818718939506,0.9574468085106383
all_acoustic,pca_20,AgglomerativeClustering,2,all_acoustic|pca_20|AgglomerativeClustering|k2,188,752,20,0.7114864385429738,0:105;1:83,83,105,0.44148936170212766,0.5585106382978723,1.2650602409638554,0.44148936170212766,0.15047845444891195,27.184804698644058,2.270123723014436,0.6977623831552806,0.16086974582084568,50,True,,0.22283017121871826,0.16412951993417857,0.4817838231017846,0.6868393717876985,0.8829787234042553
all_acoustic,pca_90,KMeans,2,all_acoustic|pca_90|KMeans|k2,188,752,63,0.9000670383580756,0:95;1:93,93,95,0.4946808510638298,0.5053191489361702,1.021505376344086,0.4946808510638298,0.123858783659135,24.17126725834889,2.509257322063933,0.9497584926392737,0.04917834285399778,50,True,,0.15355739359232135,0.1349293905743101,0.3912645398682427,0.9571479947277054,0.9893617021276596
all_acoustic,pca_90,GaussianMixture,2,all_acoustic|pca_90|GaussianMixture|k2,188,752,63,0.9000670383580756,0:93;1:95,93,95,0.4946808510638298,0.5053191489361702,1.021505376344086,0.4946808510638298,0.12341590661644465,24.080125230528697,2.513741882533418,0.5850996362287331,0.4270802253914518,50,True,,0.1524048878706538,0.13404625603385797,0.3895669984063622,0.5659894426331851,0.9893617021276596
all_acoustic,pca_90,AgglomerativeClustering,2,all_acoustic|pca_90|AgglomerativeClustering|k2,188,752,63,0.9000670383580756,0:98;1:90,90,98,0.4787234042553192,0.5212765957446809,1.0888888888888888,0.4787234042553192,0.10640889538973558,19.27444662527525,2.7808791114233373,0.6565566667985788,0.14198651361056666,50,True,,0.10814728167779655,0.08748090228746208,0.28844749625265176,0.6426392431887128,0.9574468085106383
pd_corr_reduced_all_090,pca_10,KMeans,2,pd_corr_reduced_all_090|pca_10|KMeans|k2,188,310,10,0.3789779953981781,0:119;1:69,69,119,0.3670212765957447,0.6329787234042553,1.7246376811594204,0.3670212765957447,0.1913802003890687,34.89559044341045,2.0006537477772817,0.8762186352323036,0.10716577238035176,50,True,,0.3292694120876172,0.2388443511497333,0.5837863401398806,0.8782640086709871,0.7340425531914894
pd_corr_reduced_all_090,pca_10,GaussianMixture,2,pd_corr_reduced_all_090|pca_10|GaussianMixture|k2,188,310,10,0.3789779953981781,0:14;1:174,14,174,0.07446808510638298,0.925531914893617,12.428571428571429,0.07446808510638298,0.3946043756059913,11.88531785772284,2.703720361460131,0.457038543901226,0.2870077556949389,50,False,smaller_cluster_ratio < 0.10; not eligible for recommendation,,,,,
pd_corr_reduced_all_090,pca_10,AgglomerativeClustering,2,pd_corr_reduced_all_090|pca_10|AgglomerativeClustering|k2,188,310,10,0.3789779953981781,0:90;1:98,90,98,0.4787234042553192,0.5212765957446809,1.0888888888888888,0.4787234042553192,0.14792843806280134,29.53516170842158,2.2113696530668814,0.4587620938805056,0.18701943123994413,50,True,,0.21619422446138467,0.1869036616487262,0.5040240115146443,0.4304709730516402,0.9574468085106383
pd_corr_reduced_all_090,pca_20,KMeans,2,pd_corr_reduced_all_090|pca_20|KMeans|k2,188,310,20,0.525521131431707,0:72;1:116,72,116,0.3829787234042553,0.6170212765957447,1.6111111111111112,0.3829787234042553,0.1377773368411397,24.13796876470717,2.440151952818468,0.880214069188161,0.088382149646821,50,True,,0.18977785804030675,0.1346067397557652,0.4174230074217462,0.8825497901176415,0.7659574468085106
pd_corr_reduced_all_090,pca_20,GaussianMixture,2,pd_corr_reduced_all_090|pca_20|GaussianMixture|k2,188,310,20,0.525521131431707,0:23;1:165,23,165,0.12234042553191489,0.8776595744680851,7.173913043478261,0.12234042553191489,0.29120322889271405,12.615281810880807,2.8305484799059895,0.39022875263319234,0.3400896447254022,50,True,,0.5890404103894502,0.022955912018897014,0.2696461414803275,0.35695732581330636,0.24468085106382978
pd_corr_reduced_all_090,pca_20,AgglomerativeClustering,2,pd_corr_reduced_all_090|pca_20|AgglomerativeClustering|k2,188,310,20,0.525521131431707,0:87;1:101,87,101,0.4627659574468085,0.5372340425531915,1.160919540229885,0.4627659574468085,0.10717775446775467,20.064926883252312,2.7160536505858293,0.5141870759606529,0.22624955082693102,50,True,,0.11014809545037361,0.09514038097211767,0.312985889325056,0.4899236789415732,0.925531914893617
pd_corr_reduced_all_090,pca_90,KMeans,2,pd_corr_reduced_all_090|pca_90|KMeans|k2,188,310,83,0.9018172361638108,0:119;1:69,69,119,0.3670212765957447,0.6329787234042553,1.7246376811594204,0.3670212765957447,0.07048139841521324,13.472631656428804,3.3785959019702045,0.8360901126777505,0.1019359040363455,50,True,,0.014652605194234078,0.03126333374258818,0.06219365458418502,0.8352193533604365,0.7340425531914894
pd_corr_reduced_all_090,pca_90,GaussianMixture,2,pd_corr_reduced_all_090|pca_90|GaussianMixture|k2,188,310,83,0.9018172361638108,0:85;1:103,85,103,0.4521276595744681,0.5478723404255319,1.2117647058823529,0.4521276595744681,0.06485079517036145,13.056555949261261,3.5428989314184793,0.3556522302467169,0.34176519350954443,50,True,,0.0,0.027231704896589506,0.0,0.3198681335575974,0.9042553191489362
pd_corr_reduced_all_090,pca_90,AgglomerativeClustering,2,pd_corr_reduced_all_090|pca_90|AgglomerativeClustering|k2,188,310,83,0.9018172361638108,0:55;1:133,55,133,0.2925531914893617,0.7074468085106383,2.418181818181818,0.2925531914893617,0.0686722155442623,11.400853515024568,3.4793323969374232,0.3968055168329863,0.24507310917827785,50,True,,0.00994454085735273,0.011188524342501187,0.024061851457663486,0.3640120223238506,0.5851063829787234
pd_corr_reduced_all_095,pca_10,KMeans,2,pd_corr_reduced_all_095|pca_10|KMeans|k2,188,425,10,0.4529288559548293,0:97;1:91,91,97,0.48404255319148937,0.5159574468085106,1.065934065934066,0.48404255319148937,0.20038966525243174,42.39504692038605,1.8208061201122159,0.8967855933937595,0.08085333158692395,50,True,,0.35271488070146145,0.3115114752837351,0.6518640942162747,0.9003255641055999,0.9680851063829787
pd_corr_reduced_all_095,pca_10,GaussianMixture,2,pd_corr_reduced_all_095|pca_10|GaussianMixture|k2,188,425,10,0.4529288559548293,0:19;1:169,19,169,0.10106382978723404,0.898936170212766,8.894736842105264,0.10106382978723404,0.34793086436969844,22.357651353485714,1.9345057881040366,0.5014574302389808,0.4127807949468912,50,True,,0.7366636063599129,0.11735608342935805,0.608825338928771,0.47626897207889474,0.20212765957446807
pd_corr_reduced_all_095,pca_10,AgglomerativeClustering,2,pd_corr_reduced_all_095|pca_10|AgglomerativeClustering|k2,188,425,10,0.4529288559548293,0:106;1:82,82,106,0.43617021276595747,0.5638297872340425,1.2926829268292683,0.43617021276595747,0.18323108296728435,35.67313150664851,1.9720560395056979,0.7250967531183169,0.18042429441012942,50,True,,0.308062838818219,0.24637845353902937,0.5946114356729005,0.7161601256627116,0.8723404255319149
pd_corr_reduced_all_095,pca_20,KMeans,2,pd_corr_reduced_all_095|pca_20|KMeans|k2,188,425,20,0.5903866130096257,0:98;1:90,90,98,0.4787234042553192,0.5212765957446809,1.0888888888888888,0.4787234042553192,0.1555044916994981,31.08753072020031,2.1493575730494308,0.8865146470651076,0.08880560261027287,50,True,,0.23590950505238656,0.2019455772898175,0.5274974550512792,0.8893082298932836,0.9574468085106383
pd_corr_reduced_all_095,pca_20,GaussianMixture,2,pd_corr_reduced_all_095|pca_20|GaussianMixture|k2,188,425,20,0.5903866130096257,0:83;1:105,83,105,0.44148936170212766,0.5585106382978723,1.2650602409638554,0.44148936170212766,0.14160047811085183,28.701022065589278,2.229019706900991,0.5615328207346533,0.2874523699650339,50,True,,0.1997268772112267,0.17882113871431327,0.4973429335379508,0.5407100307552387,0.8829787234042553
pd_corr_reduced_all_095,pca_20,AgglomerativeClustering,2,pd_corr_reduced_all_095|pca_20|AgglomerativeClustering|k2,188,425,20,0.5903866130096257,0:92;1:96,92,96,0.48936170212765956,0.5106382978723404,1.0434782608695652,0.48936170212765956,0.13977655735132513,25.30735327355239,2.377419768240561,0.6092321378061194,0.1530153918980081,50,True,,0.19498046024083407,0.14593766880716008,0.44116903226408133,0.5918756489037434,0.9787234042553191
pd_corr_reduced_all_095,pca_90,KMeans,2,pd_corr_reduced_all_095|pca_90|KMeans|k2,188,425,78,0.9000437511393565,0:96;1:92,92,96,0.48936170212765956,0.5106382978723404,1.0434782608695652,0.48936170212765956,0.09499514857996788,19.41575613809741,2.8699957723313907,0.8905300198344783,0.07717784357237885,50,True,,0.07844511327454635,0.08885014230386716,0.254714150952672,0.893615399103562,0.9787234042553191
pd_corr_reduced_all_095,pca_90,GaussianMixture,2,pd_corr_reduced_all_095|pca_90|GaussianMixture|k2,188,425,78,0.9000437511393565,0:98;1:90,90,98,0.4787234042553192,0.5212765957446809,1.0888888888888888,0.4787234042553192,0.10026965081682454,19.3554594874782,2.886240655260711,0.5408243324500781,0.42008193328734517,50,True,,0.0921710313532938,0.08826588873711032,0.2485649725652782,0.5184966602280705,0.9574468085106383
pd_corr_reduced_all_095,pca_90,AgglomerativeClustering,2,pd_corr_reduced_all_095|pca_90|AgglomerativeClustering|k2,188,425,78,0.9000437511393565,0:88;1:100,88,100,0.46808510638297873,0.5319148936170213,1.1363636363636365,0.46808510638297873,0.07847018310474282,15.630672276673048,3.1723533219526923,0.645258991810813,0.11656249732325115,50,True,,0.035441942135075497,0.05217399655114799,0.14026269460878404,0.6305205681241649,0.9361702127659575
pd_corr_reduced_top50_090,scaled_only,KMeans,2,pd_corr_reduced_top50_090|scaled_only|KMeans|k2,188,31,31,,0:76;1:112,76,112,0.40425531914893614,0.5957446808510638,1.4736842105263157,0.40425531914893614,0.19298697643431773,47.441681712418315,1.8022893037067997,0.9541221934741781,0.055358799200359333,50,True,,0.3334507500371722,0.3604116106492082,0.6588732679812646,0.9618288049434682,0.8085106382978723
pd_corr_reduced_top50_090,scaled_only,GaussianMixture,2,pd_corr_reduced_top50_090|scaled_only|GaussianMixture|k2,188,31,31,,0:99;1:89,89,99,0.4734042553191489,0.526595744680851,1.1123595505617978,0.4734042553191489,0.1749395333275838,42.939350573537425,1.9352841921213955,0.6744270686566484,0.1991760955644793,50,True,,0.28648561200331063,0.31678558831466935,0.6085306895194137,0.6618082840422825,0.9468085106382979
pd_corr_reduced_top50_090,scaled_only,AgglomerativeClustering,2,pd_corr_reduced_top50_090|scaled_only|AgglomerativeClustering|k2,188,31,31,,0:135;1:53,53,135,0.28191489361702127,0.7180851063829787,2.547169811320755,0.28191489361702127,0.2042241248612209,39.74513488678292,1.824062274495509,0.5470080117671112,0.32353288764158816,50,True,,0.3626933537597784,0.28583474960618566,0.6506315415258748,0.5251297064457782,0.5638297872340425
pd_corr_reduced_top50_090,pca_5,KMeans,2,pd_corr_reduced_top50_090|pca_5|KMeans|k2,188,31,5,0.6713857600830719,0:76;1:112,76,112,0.40425531914893614,0.5957446808510638,1.4736842105263157,0.40425531914893614,0.2859737468733673,80.25253827681479,1.3316326840054007,0.9575460949219736,0.046891013399028264,50,True,,0.5754316491133126,0.6783373955681521,0.8370310008712969,0.9655015207140849,0.8085106382978723
pd_corr_reduced_top50_090,pca_5,GaussianMixture,2,pd_corr_reduced_top50_090|pca_5|GaussianMixture|k2,188,31,5,0.6713857600830719,0:106;1:82,82,106,0.43617021276595747,0.5638297872340425,1.2926829268292683,0.43617021276595747,0.265247194912631,64.13768572144672,1.5108661748182413,0.6131903017434961,0.287873588447476,50,True,,0.5214946250127198,0.5221900808077737,0.7691857161254013,0.596121451926155,0.8723404255319149
pd_corr_reduced_top50_090,pca_5,AgglomerativeClustering,2,pd_corr_reduced_top50_090|pca_5|AgglomerativeClustering|k2,188,31,5,0.6713857600830719,0:114;1:74,74,114,0.39361702127659576,0.6063829787234043,1.5405405405405406,0.39361702127659576,0.27149632422896947,74.79457396921461,1.3688925424470175,0.47201046216736614,0.1721618753471852,50,True,,0.5377568300906114,0.6254516203020383,0.8229270201135771,0.4446820979581174,0.7872340425531915
pd_corr_reduced_top50_090,pca_10,KMeans,2,pd_corr_reduced_top50_090|pca_10|KMeans|k2,188,31,10,0.8316426312565749,0:76;1:112,76,112,0.40425531914893614,0.5957446808510638,1.4736842105263157,0.40425531914893614,0.2346505851890269,60.02555304441771,1.5690037823402947,0.9551177126231388,0.05377632245900926,50,True,,0.44187259819491037,0.4823449458150496,0.7471788773427006,0.9628966682958707,0.8085106382978723
pd_corr_reduced_top50_090,pca_10,GaussianMixture,2,pd_corr_reduced_top50_090|pca_10|GaussianMixture|k2,188,31,10,0.8316426312565749,0:83;1:105,83,105,0.44148936170212766,0.5585106382978723,1.2650602409638554,0.44148936170212766,0.19823090098492668,48.04545206759442,1.7840647637907872,0.5162497441674996,0.1949897507671539,50,True,,0.34709709533395344,0.3662619353337653,0.6657718062754048,0.4921362408883292,0.8829787234042553
pd_corr_reduced_top50_090,pca_10,AgglomerativeClustering,2,pd_corr_reduced_top50_090|pca_10|AgglomerativeClustering|k2,188,31,10,0.8316426312565749,0:132;1:56,56,132,0.2978723404255319,0.7021276595744681,2.357142857142857,0.2978723404255319,0.20454378041920135,44.981840849513254,1.6312996525605077,0.541832768642431,0.30403281990660974,50,True,,0.3635251983216399,0.3365766084882651,0.7235980106507882,0.5195783793031624,0.5957446808510638
pd_high_iqr_top50,scaled_only,KMeans,2,pd_high_iqr_top50|scaled_only|KMeans|k2,188,50,50,,0:42;1:146,42,146,0.22340425531914893,0.776595744680851,3.4761904761904763,0.22340425531914893,0.38943771882869793,100.61598702790941,1.014660314758697,0.9236205446633486,0.12780096020200007,50,True,,0.8446775304094066,0.8756521293405568,0.9570146074539518,0.9291106066175582,0.44680851063829785
pd_high_iqr_top50,scaled_only,GaussianMixture,2,pd_high_iqr_top50|scaled_only|GaussianMixture|k2,188,50,50,,0:145;1:43,43,145,0.22872340425531915,0.7712765957446809,3.372093023255814,0.22872340425531915,0.38729122763626544,100.59139616714357,1.0238008824621332,0.834105356619538,0.2360396973840805,50,True,,0.8390916834534218,0.8754138524551158,0.9535546267563358,0.8330903654246076,0.4574468085106383
pd_high_iqr_top50,scaled_only,AgglomerativeClustering,2,pd_high_iqr_top50|scaled_only|AgglomerativeClustering|k2,188,50,50,,0:157;1:31,31,157,0.16489361702127658,0.8351063829787234,5.064516129032258,0.16489361702127658,0.4249079804369024,95.50106625607616,0.9556882655370039,0.882331606992957,0.18473289394100315,50,True,,0.9369823362854774,0.8260903265881143,0.9793373075997223,0.8848212090264883,0.32978723404255317
pd_high_iqr_top50,pca_5,KMeans,2,pd_high_iqr_top50|pca_5|KMeans|k2,188,50,5,0.9392442771620865,0:145;1:43,43,145,0.22872340425531915,0.7712765957446809,3.372093023255814,0.22872340425531915,0.413326504825011,110.878330985816,0.962249131799821,0.9182034895380938,0.12058142779452716,50,True,,0.906843684647599,0.9750906719315477,0.976853821741349,0.9232998950383354,0.4574468085106383
pd_high_iqr_top50,pca_5,GaussianMixture,2,pd_high_iqr_top50|pca_5|GaussianMixture|k2,188,50,5,0.9392442771620865,0:151;1:37,37,151,0.19680851063829788,0.8031914893617021,4.081081081081081,0.19680851063829788,0.20066976584717713,10.883986008265532,3.1554423900680657,0.6115797335291586,0.2649545584837429,50,True,,0.35344379077574656,0.006180258024828273,0.14666399262416996,0.594393843999747,0.39361702127659576
pd_high_iqr_top50,pca_5,AgglomerativeClustering,2,pd_high_iqr_top50|pca_5|AgglomerativeClustering|k2,188,50,5,0.9392442771620865,0:157;1:31,31,157,0.16489361702127658,0.8351063829787234,5.064516129032258,0.16489361702127658,0.44912397869048243,104.94831863606268,0.9011016203137665,0.8798807760557011,0.1802700369663226,50,True,,1.0,0.9176309153667,1.0,0.8821922766312028,0.32978723404255317
pd_high_iqr_top50,pca_10,KMeans,2,pd_high_iqr_top50|pca_10|KMeans|k2,188,50,10,0.9874346937880032,0:42;1:146,42,146,0.22340425531914893,0.776595744680851,3.4761904761904763,0.22340425531914893,0.39532828426854666,102.58965528752289,1.0000417235074213,0.9236205446633486,0.12780096020200007,50,True,,0.860006639211349,0.8947762881193955,0.9625481853669231,0.9291106066175582,0.44680851063829785
pd_high_iqr_top50,pca_10,GaussianMixture,2,pd_high_iqr_top50|pca_10|GaussianMixture|k2,188,50,10,0.9874346937880032,0:146;1:42,42,146,0.22340425531914893,0.776595744680851,3.4761904761904763,0.22340425531914893,0.3956956949535914,102.19259680547448,1.0055800155240346,0.7248770810627309,0.3444384365868777,50,True,,0.8609627576729058,0.8909289295685388,0.9604517747175014,0.7159244900770454,0.44680851063829785
pd_high_iqr_top50,pca_10,AgglomerativeClustering,2,pd_high_iqr_top50|pca_10|AgglomerativeClustering|k2,188,50,10,0.9874346937880032,0:157;1:31,31,157,0.16489361702127658,0.8351063829787234,5.064516129032258,0.16489361702127658,0.4304821898255853,97.32247679100438,0.9426076987322373,0.8360615311069901,0.2567450153456686,50,True,,0.9514881868827544,0.8437391609865753,0.9842886968489213,0.835188694771899,0.32978723404255317
pd_high_iqr_top100,pca_10,KMeans,2,pd_high_iqr_top100|pca_10|KMeans|k2,188,100,10,0.9294522736492001,0:139;1:49,49,139,0.26063829787234044,0.7393617021276596,2.836734693877551,0.26063829787234044,0.3226574635254374,70.90001240208233,1.278248988541584,0.8917835960553677,0.15486321584585416,50,True,,0.6708942476637246,0.587714673669281,0.8572383404879359,0.8949600724904362,0.5212765957446809
pd_high_iqr_top100,pca_10,GaussianMixture,2,pd_high_iqr_top100|pca_10|GaussianMixture|k2,188,100,10,0.9294522736492001,0:134;1:54,54,134,0.2872340425531915,0.7127659574468085,2.4814814814814814,0.2872340425531915,0.27892522187651264,65.57409748562453,1.3427303487613482,0.24439371033675414,0.3477736890304396,50,True,,0.5570891643937522,0.5361084110621743,0.832830199882781,0.20052447635277978,0.574468085106383
