feature,category,tree_importance_mean,tree_importance_std,subject_level_std,subject_level_unique_count,subject_level_missing_count,is_constant,is_near_constant
tqwt_entropy_log_dec_28,TQWT,0.0018240638587191664,0.00034531870218800214,2951.1453926890817,252,0,False,False
tqwt_maxValue_dec_6,TQWT,0.0018144979290045202,0.0003865453025984505,0.0419294570171402,252,0,False,False
tqwt_TKEO_mean_dec_7,TQWT,0.0018044244597150635,0.00047462695045831347,0.0002747427165832224,250,0,False,False
VFER_entropy,Wavelet,0.0017924486083006588,0.0007301296487273784,5.5602092755846835,252,0,False,False
tqwt_skewnessValue_dec_21,TQWT,0.0017894031772331554,0.0005377539802525069,0.00664897571309784,252,0,False,False
tqwt_energy_dec_7,TQWT,0.0017887611320995273,0.0005424244844723568,0.002136437650228028,251,0,False,False
tqwt_entropy_log_dec_6,TQWT,0.001780922420995824,0.0006723758787049703,139150.74732308698,252,0,False,False
numPeriodsPulses,Other,0.0017804389345653236,0.0006226482048675088,93.21443248710368,223,0,False,False
tqwt_maxValue_dec_14,TQWT,0.0017776530318517835,0.00042100545629236377,0.20511170843624107,252,0,False,False
tqwt_skewnessValue_dec_6,TQWT,0.0017706372801775758,0.00047319151992688326,0.6743515254829818,252,0,False,False
tqwt_TKEO_mean_dec_32,TQWT,0.001769893419157274,0.0005381746130372139,0.07798499906459037,252,0,False,False
GNE_NSR_TKEO,Nonlinear,0.0017663184123097452,0.00032097109433388107,0.05844113691032307,250,0,False,False
minIntensity,Intensity,0.0017643289569390485,0.00047410402255988873,8.465378932466471,252,0,False,False
GNE_NSR_SEO,Nonlinear,0.0017627158177831365,0.00042860724370809327,0.032493557622828045,237,0,False,False
app_det_TKEO_mean_10_coef,Other,0.0017626456211140683,0.0005526621285141923,2584225.076174469,252,0,False,False
app_LT_TKEO_mean_6_coef,Wavelet,0.0017584237225182475,0.00045720879257099003,20.75967101140491,252,0,False,False
mean_MFCC_6th_coef,MFCC,0.0017511922179330823,0.0004380865800508802,0.7931158759691571,252,0,False,False
tqwt_energy_dec_26,TQWT,0.0017419456680104737,0.0005486576305139969,0.07920539541597234,252,0,False,False
tqwt_minValue_dec_14,TQWT,0.0017360268831666907,0.0003847706964711211,0.20494746324309532,252,0,False,False
IMF_NSR_TKEO,Other,0.0017357905170368292,0.0003246276977405107,8.069920087947933,252,0,False,False
app_entropy_shannon_1_coef,Wavelet,0.001735633329335665,0.000501551440049329,51072727.349912755,252,0,False,False
tqwt_energy_dec_10,TQWT,0.001733696936601597,0.00047746476218304675,0.005883157333919306,252,0,False,False
app_det_TKEO_mean_5_coef,Other,0.0017324872340049244,0.0006607322639227886,62600.084718429505,252,0,False,False
tqwt_energy_dec_16,TQWT,0.0017272405394785188,0.0004947393769412872,0.07000065783950658,252,0,False,False
tqwt_TKEO_std_dec_19,TQWT,0.0017255221994680763,0.00011486520077445059,0.08996087995660593,252,0,False,False
tqwt_medianValue_dec_16,TQWT,0.0017236786444990732,0.0008684285187703041,0.00044283047063248634,178,0,False,False
tqwt_energy_dec_14,TQWT,0.0017236464982428347,0.00038574342059412726,0.03765024376008143,252,0,False,False
app_LT_TKEO_std_4_coef,Wavelet,0.0017182801290485604,0.0006063174668330976,11.926963192750385,252,0,False,False
tqwt_entropy_shannon_dec_8,TQWT,0.0017181425428845372,0.0005475620842199337,51.95999216332677,252,0,False,False
tqwt_entropy_log_dec_1,TQWT,0.0017181051559342394,0.0003229622249446325,274780.58555136004,252,0,False,False
tqwt_minValue_dec_6,TQWT,0.0017088777842246324,0.00030546831313277685,0.042630483332259286,252,0,False,False
tqwt_medianValue_dec_19,TQWT,0.0017056301679018934,0.0004007564165665166,0.0024037473018188194,252,0,False,False
tqwt_TKEO_mean_dec_6,TQWT,0.0017028906195403158,0.00032111796471893326,0.00038413855101637095,250,0,False,False
tqwt_skewnessValue_dec_3,TQWT,0.0017021687428958143,0.00038286509774885033,0.09681189419714974,252,0,False,False
tqwt_TKEO_std_dec_9,TQWT,0.001695839738004134,0.0005819936817449408,0.0008804294257906022,252,0,False,False
app_entropy_log_9_coef,Wavelet,0.0016927423387817294,0.0005020726114994324,8.039293069104843,252,0,False,False
tqwt_maxValue_dec_5,TQWT,0.0016920045381919064,0.00037231776353083843,0.03956306555114057,252,0,False,False
tqwt_medianValue_dec_17,TQWT,0.001691150181621226,0.00043514995141178856,0.0006173277965498204,178,0,False,False
tqwt_skewnessValue_dec_23,TQWT,0.001688152246269908,0.0003428369975315694,0.006728684872710859,252,0,False,False
tqwt_TKEO_mean_dec_18,TQWT,0.0016879888258925658,0.0004462592570009979,0.204714503716906,252,0,False,False
app_LT_entropy_shannon_7_coef,Wavelet,0.0016819347933199624,0.000449069252390539,51314.1546359014,252,0,False,False
tqwt_entropy_shannon_dec_9,TQWT,0.0016804917186175987,0.00038971061334838313,49.48519945214094,252,0,False,False
app_entropy_shannon_7_coef,Wavelet,0.0016799939405997082,0.00041603926028679856,640002629.863295,252,0,False,False
app_LT_TKEO_std_3_coef,Wavelet,0.0016798515267393587,0.000432879960563744,5.06692392701911,252,0,False,False
app_TKEO_std_10_coef,Other,0.0016735699428584254,0.0004256901131359457,6817611.612097012,252,0,False,False
app_LT_TKEO_std_10_coef,Wavelet,0.0016731262793774123,0.00033845637843655217,986.8164979127004,252,0,False,False
tqwt_kurtosisValue_dec_18,TQWT,0.0016728344591713823,0.0005707446592605106,0.9505442648065496,252,0,False,False
app_det_TKEO_mean_4_coef,Other,0.001670868018376207,0.000795838185771979,24624.79085644874,252,0,False,False
GNE_SNR_TKEO,Nonlinear,0.0016695166442972837,0.0005659653491693166,0.053902961034314835,252,0,False,False
app_LT_TKEO_std_7_coef,Wavelet,0.001668032800651464,0.0004144015200718122,119.91111670886181,252,0,False,False
tqwt_TKEO_std_dec_15,TQWT,0.0016613311916694677,0.0005477453128024542,0.03855104642998892,252,0,False,False
app_entropy_shannon_2_coef,Wavelet,0.0016608167233121587,0.000559466417531635,60723889.22619018,252,0,False,False
meanPeriodPulses,Other,0.0016600350642730626,0.0005418665001204399,0.0016966578228028895,252,0,False,False
tqwt_TKEO_std_dec_6,TQWT,0.001658134616721172,0.0004198272389803226,0.0012340130173682223,249,0,False,False
app_LT_entropy_shannon_10_coef,Wavelet,0.0016570238900474835,0.0003920922262282572,472967.55188512575,252,0,False,False
tqwt_kurtosisValue_dec_20,TQWT,0.001655614918238268,0.0008738681917300703,0.7375061873366606,250,0,False,False
RPDE,Nonlinear,0.0016508072549693067,0.0007316375122270691,0.126949011671002,252,0,False,False
tqwt_stdValue_dec_8,TQWT,0.0016498905058469813,0.0005126232399776505,0.007812462048681216,252,0,False,False
app_det_TKEO_mean_9_coef,Other,0.0016452089252727638,0.00043696066028243833,1294952.4486313886,252,0,False,False
tqwt_stdValue_dec_34,TQWT,0.001640520928281039,0.0005201501848147147,0.041831552689495,252,0,False,False
tqwt_minValue_dec_19,TQWT,0.0016380564541533063,0.0005901315929720996,0.324530636933468,252,0,False,False
VFER_mean,Other,0.001636866857230325,0.0008188396183377294,0.002290384179564767,252,0,False,False
app_LT_TKEO_std_9_coef,Wavelet,0.001632046327535195,0.0005684511168652819,492.1836280332233,252,0,False,False
tqwt_entropy_shannon_dec_35,TQWT,0.0016315094876041291,0.0002792028758502327,3.910448067496541,252,0,False,False
tqwt_TKEO_std_dec_8,TQWT,0.0016231025433659355,0.0006045898607125331,0.0008635473716248714,250,0,False,False
tqwt_skewnessValue_dec_26,TQWT,0.0016218007380005642,0.0002739861883867073,0.3135179683736586,251,0,False,False
app_LT_TKEO_std_5_coef,Wavelet,0.0016215294140287568,0.0005430466447995065,27.116006503890848,252,0,False,False
app_LT_TKEO_mean_8_coef,Wavelet,0.0016212672125216938,0.0005738874026617379,93.65569631560365,252,0,False,False
f2,Formant / Bandwidth,0.0016168524820758055,0.0006077189219998497,158.40476961317108,252,0,False,False
tqwt_minValue_dec_18,TQWT,0.0016154615014950507,0.0003115993081977124,0.366272150969383,252,0,False,False
std_MFCC_4th_coef,MFCC,0.0016106706999885923,0.0008282754512626329,0.12177525347669915,252,0,False,False
tqwt_energy_dec_19,TQWT,0.0016105106702622046,0.00034553444475753873,0.06864963438808644,252,0,False,False
std_MFCC_12th_coef,MFCC,0.0016092293990097998,0.00023945171731117588,0.05369579516410517,251,0,False,False
app_LT_entropy_shannon_8_coef,Wavelet,0.0016088470444407138,0.0005788479290540341,103599.9264631474,252,0,False,False
tqwt_medianValue_dec_18,TQWT,0.0016086180658923081,0.00029421110511762235,0.0006802083723792346,252,0,False,False
tqwt_energy_dec_17,TQWT,0.0016028403119771704,0.0006027497091934418,0.07676854211793127,252,0,False,False
tqwt_TKEO_mean_dec_10,TQWT,0.0016023920085656603,0.0006728182772371982,0.000805132005962786,252,0,False,False
tqwt_TKEO_std_dec_33,TQWT,0.0016008598227394415,0.000298982113112684,0.057390678879223854,252,0,False,False
app_entropy_log_7_coef,Wavelet,0.001598214037709583,0.0006369763301726592,8.629325730156962,251,0,False,False
std_2nd_delta,Delta / Delta-delta,0.001598092091501396,0.00048302592333445874,0.020026459242586385,252,0,False,False
tqwt_TKEO_mean_dec_17,TQWT,0.0015923805577519959,0.0004809440985860093,0.14550459877359254,252,0,False,False
app_TKEO_std_9_coef,Other,0.0015912672061311893,0.00038162641010485875,3419122.474055903,252,0,False,False
tqwt_entropy_log_dec_17,TQWT,0.0015904473631738604,0.0006537962611309153,14050.771863655384,252,0,False,False
tqwt_kurtosisValue_dec_33,TQWT,0.0015904136082742295,0.00039137638457882666,13.327562626073325,252,0,False,False
std_3rd_delta_delta,Delta / Delta-delta,0.0015895311332164447,0.0006594310005548582,0.009926409969086253,252,0,False,False
tqwt_entropy_shannon_dec_19,TQWT,0.0015868050085228714,0.0006184274685623426,301.9963026806481,252,0,False,False
tqwt_TKEO_mean_dec_16,TQWT,0.0015794852656199833,0.0002693078536997595,0.08585792630812342,252,0,False,False
app_entropy_shannon_5_coef,Wavelet,0.0015769331421961695,0.0005554337228043779,183249497.61009693,252,0,False,False
app_entropy_shannon_10_coef,Wavelet,0.0015736595301515856,0.00022975147814204212,5399508175.997418,252,0,False,False
tqwt_stdValue_dec_14,TQWT,0.001571231721955562,0.0004950124162805675,0.06936795077621087,252,0,False,False
tqwt_TKEO_mean_dec_34,TQWT,0.0015711037978264025,0.000401773569634896,0.018477713690529016,251,0,False,False
app_LT_TKEO_std_2_coef,Wavelet,0.001558403943793424,0.0004286144873852749,2.0817772804861208,251,0,False,False
app_entropy_log_10_coef,Wavelet,0.0015521685687383741,0.0006086562267813118,8.036636521919053,252,0,False,False
tqwt_maxValue_dec_18,TQWT,0.0015509161689087505,0.0004499492779641055,0.3670859660530976,252,0,False,False
tqwt_skewnessValue_dec_35,TQWT,0.0015479292124691837,0.00042687616950240855,0.8513657077666263,252,0,False,False
tqwt_energy_dec_8,TQWT,0.0015460989148741422,0.000483148989839697,0.0028889583979849224,252,0,False,False
tqwt_skewnessValue_dec_24,TQWT,0.001544496921975592,0.0004963667808259819,0.07653505322093752,252,0,False,False
tqwt_TKEO_std_dec_18,TQWT,0.0015407802571377948,0.0003653452592200092,0.109443435964061,251,0,False,False
std_MFCC_7th_coef,MFCC,0.0015404472018393585,0.0002554332038950776,0.07997889892321729,252,0,False,False
tqwt_entropy_log_dec_15,TQWT,0.0015363612236988775,0.0003770925077703539,20714.182230460912,252,0,False,False
tqwt_medianValue_dec_10,TQWT,0.0015345204774152373,0.0003677882551089975,4.833456965949474e-05,251,0,False,False
tqwt_maxValue_dec_9,TQWT,0.0015333403301206292,0.000670533390448444,0.048673329260972086,252,0,False,False
app_entropy_shannon_3_coef,Wavelet,0.001533152088834686,0.0002263779144037604,79414250.991226,252,0,False,False
tqwt_maxValue_dec_8,TQWT,0.0015278055079237754,0.00030902010302781053,0.04173364283330132,252,0,False,False
app_TKEO_std_6_coef,Other,0.001521734754107503,0.0005327120807853306,415618.74467891,252,0,False,False
tqwt_stdValue_dec_35,TQWT,0.0015186663061783005,0.00033958161566517367,0.03868550234345735,252,0,False,False
locDbShimmer,Shimmer,0.00151676404955349,0.000542807879143044,0.33375170794214315,244,0,False,False
app_LT_entropy_log_10_coef,Wavelet,0.0015119756210351999,0.0003789557762461238,1.5792914326292216,251,0,False,False
app_det_TKEO_mean_7_coef,Other,0.0015101502376756388,0.0003509928881197619,306362.1179665382,252,0,False,False
std_3rd_delta,Delta / Delta-delta,0.001507415631233016,0.0005500204837518623,0.020172241969243155,252,0,False,False
tqwt_stdValue_dec_19,TQWT,0.0015063624089379593,0.00016344184057001885,0.14039227117172395,252,0,False,False
tqwt_kurtosisValue_dec_1,TQWT,0.0015058092227854761,0.00046779380593574114,2933.0932231279908,252,0,False,False
tqwt_entropy_shannon_dec_6,TQWT,0.0015055547215314523,0.0004463411763979561,39.06103513593076,251,0,False,False
app_LT_entropy_shannon_4_coef,Wavelet,0.0015052291521704577,0.0005528451939434234,8120.250870731071,252,0,False,False
maxIntensity,Intensity,0.0015044897881526255,0.0004330768565337455,6.276421175841767,252,0,False,False
tqwt_energy_dec_5,TQWT,0.0015009952374929836,0.0003154454692798763,0.004019812151492711,252,0,False,False
tqwt_entropy_log_dec_5,TQWT,0.0014999171971762757,0.00018029931512469704,179239.26646199767,252,0,False,False
tqwt_TKEO_mean_dec_15,TQWT,0.0014941684547486885,0.0004890516541576511,0.04441293764242939,252,0,False,False
app_LT_TKEO_mean_9_coef,Wavelet,0.0014937883796298053,0.00023427055962138425,187.26961396217365,252,0,False,False
app_LT_entropy_shannon_5_coef,Wavelet,0.0014924966053326408,0.0006081271816696144,13618.94038570563,252,0,False,False
tqwt_minValue_dec_8,TQWT,0.001489876624198463,0.0002237411904773142,0.04202652742883993,252,0,False,False
tqwt_energy_dec_33,TQWT,0.0014889416045436106,0.00024176593272237092,0.006074726430650559,251,0,False,False
app_TKEO_std_4_coef,Other,0.0014869323394943747,0.0003182372346738665,86719.79275424565,252,0,False,False
tqwt_skewnessValue_dec_30,TQWT,0.0014859436120412402,0.0004954769385976239,0.19366792697456126,252,0,False,False
app_entropy_shannon_4_coef,Wavelet,0.001482996788230244,0.0004676812762987988,113794989.6304096,252,0,False,False
app_entropy_shannon_6_coef,Wavelet,0.0014763134881778845,0.00035611806377126664,325724603.3137678,252,0,False,False
VFER_SNR_SEO,Other,0.0014743178284993884,0.0003315220771817494,231.88506807905472,252,0,False,False
tqwt_entropy_shannon_dec_32,TQWT,0.0014740829187010042,0.00034077258581679187,24.998693205945607,252,0,False,False
tqwt_maxValue_dec_16,TQWT,0.001473658116472851,0.0005713678165942306,0.2975298821726901,252,0,False,False
app_entropy_shannon_8_coef,Wavelet,0.0014717429265166903,0.0004037637987003051,1249628750.7403083,252,0,False,False
app_entropy_log_6_coef,Wavelet,0.0014704875716200691,0.00030804731702668256,9.221224650121265,252,0,False,False
app_LT_TKEO_std_8_coef,Wavelet,0.0014689684989138128,0.0003004677180632574,247.5167441077149,252,0,False,False
GQ_std_cycle_open,Other,0.001467908890177896,0.0003162812510189004,26.508550268314643,252,0,False,False
app_TKEO_std_7_coef,Other,0.0014649503525951187,0.00024067034213384216,853984.8571557509,252,0,False,False
tqwt_minValue_dec_17,TQWT,0.0014591871644050057,0.000585674267502244,0.3437270452153111,252,0,False,False
tqwt_entropy_shannon_dec_7,TQWT,0.0014547562089272273,0.0005044741566069355,38.32515349909965,252,0,False,False
app_LT_TKEO_mean_2_coef,Wavelet,0.001452960067499389,0.00033766067229509084,0.4389751506707319,251,0,False,False
tqwt_stdValue_dec_31,TQWT,0.0014513426976277763,0.00023302662216936928,0.043658471355994814,252,0,False,False
app_det_TKEO_mean_8_coef,Other,0.0014497269470720756,0.00018407041587986957,648036.7789292771,252,0,False,False
tqwt_medianValue_dec_35,TQWT,0.0014452669619204638,0.0004156467005120532,0.0011533428511042042,252,0,False,False
tqwt_skewnessValue_dec_1,TQWT,0.0014396896543160686,0.00030402368525709776,6.048271192427671,252,0,False,False
app_LT_entropy_shannon_6_coef,Wavelet,0.001439390114661588,0.00037755764939107183,25188.804138729363,252,0,False,False
tqwt_medianValue_dec_15,TQWT,0.0014327457328809265,0.00026575743197643323,0.0010993603289846385,252,0,False,False
tqwt_stdValue_dec_5,TQWT,0.0014301102574029115,0.0005157512277462008,0.004898604406187288,252,0,False,False
tqwt_medianValue_dec_5,TQWT,0.0014266697246447238,0.00040264700109884905,5.694648480784122e-06,179,0,False,False
tqwt_entropy_log_dec_32,TQWT,0.0014266377830901198,0.0003274412150539638,1026.2157738335552,252,0,False,False
tqwt_TKEO_mean_dec_14,TQWT,0.001424912185391651,0.0006298226619621663,0.03320267536759841,252,0,False,False
tqwt_kurtosisValue_dec_17,TQWT,0.0014219005523538736,0.00042944809173943655,1.0193442846923284,252,0,False,False
tqwt_maxValue_dec_19,TQWT,0.0014214739447121723,0.00038490467151138717,0.32607518601693974,252,0,False,False
tqwt_TKEO_std_dec_7,TQWT,0.0014192594001684311,0.0005120017687169053,0.00048603849859965847,251,0,False,False
std_0th_delta,Delta / Delta-delta,0.0014070619621112863,0.0006065564800832112,0.05252641621365371,251,0,False,False
mean_delta_delta_0th,Delta / Delta-delta,0.0014055321898567784,0.00019789537059170466,0.0006857172709620739,252,0,False,False
tqwt_maxValue_dec_17,TQWT,0.001405531015220669,0.000624786103424571,0.3437798151124321,252,0,False,False
tqwt_entropy_log_dec_8,TQWT,0.001403173821785429,0.00018380478799535438,76358.05872555726,252,0,False,False
tqwt_TKEO_mean_dec_9,TQWT,0.0014025437984811675,0.0006010254773102476,0.0005385639703832817,252,0,False,False
tqwt_TKEO_std_dec_5,TQWT,0.0014022395073065147,0.00036251324730078176,0.0008929250605648288,251,0,False,False
app_det_TKEO_mean_6_coef,Other,0.00139998112789661,0.0004805920229476154,145481.27863947806,252,0,False,False
app_LT_TKEO_mean_1_coef,Wavelet,0.0013989362143161748,0.0003625445233742835,0.14122723954393165,251,0,False,False
tqwt_entropy_shannon_dec_14,TQWT,0.0013988474708612091,0.0003151701767341196,423.24859202925586,252,0,False,False
mean_5th_delta,Delta / Delta-delta,0.0013980806174951547,0.00038302536148183204,0.0024609748380686773,252,0,False,False
tqwt_stdValue_dec_26,TQWT,0.001396511803833929,0.000533235174731556,0.2942927823072876,252,0,False,False
tqwt_TKEO_std_dec_34,TQWT,0.0013946181793531532,0.0006740587797931488,0.022363820716976616,252,0,False,False
app_TKEO_std_5_coef,Other,0.0013935362503113397,0.0005616505052937629,194573.1585934497,252,0,False,False
tqwt_kurtosisValue_dec_31,TQWT,0.0013884769876981967,0.00040883958808702177,16.037014732622993,252,0,False,False
tqwt_stdValue_dec_32,TQWT,0.0013874043450059139,0.00015469389762384742,0.05342410890466964,252,0,False,False
app_LT_TKEO_std_1_coef,Wavelet,0.0013855707318041724,0.0002446002816779014,0.8237457785227763,252,0,False,False
tqwt_skewnessValue_dec_36,TQWT,0.001384336330641858,0.000401901879440632,2.7218008265388325,252,0,False,False
tqwt_skewnessValue_dec_14,TQWT,0.0013842265327956682,0.0004033857692636856,0.014718922398993445,252,0,False,False
app_LT_entropy_shannon_3_coef,Wavelet,0.001383257905822269,0.00053206616594258,5414.393480410599,252,0,False,False
app_LT_entropy_shannon_2_coef,Wavelet,0.0013783613685705235,0.00013231426576972211,3919.8348211064304,252,0,False,False
app_entropy_log_4_coef,Wavelet,0.0013779706914639135,0.0003844439576115269,15.456340841359056,252,0,False,False
tqwt_maxValue_dec_1,TQWT,0.0013749526807281958,0.0010161062385481696,0.02605954851684779,252,0,False,False
app_LT_entropy_log_9_coef,Wavelet,0.001367625685381312,0.0003029421302962984,1.5794335207436805,251,0,False,False
mean_MFCC_5th_coef,MFCC,0.0013670944546919828,0.0004465360294751401,0.9970573844583144,252,0,False,False
b3,Formant / Bandwidth,0.0013616807855589713,0.00033568929420662745,501.5005290256684,252,0,False,False
locPctJitter,Jitter,0.0013604620432627731,0.0002453130510727278,0.002380158862540476,226,0,False,False
f1,Formant / Bandwidth,0.0013572763850531158,0.0002655067258049048,128.72116943013583,252,0,False,False
tqwt_skewnessValue_dec_34,TQWT,0.0013557909537978263,0.0003536657272871253,0.8505171788136131,252,0,False,False
app_LT_entropy_shannon_9_coef,Wavelet,0.0013542338304333434,0.0002381006700514346,221834.46388720383,252,0,False,False
tqwt_TKEO_mean_dec_19,TQWT,0.0013512382807574703,0.00026272752629021256,0.16383960169421077,252,0,False,False
tqwt_TKEO_mean_dec_35,TQWT,0.001345671496013191,0.00044049277845505515,0.014486362773584768,251,0,False,False
tqwt_kurtosisValue_dec_23,TQWT,0.0013431238245681114,0.0003154112099251938,1.1538764671335853,251,0,False,False
tqwt_maxValue_dec_26,TQWT,0.001341083499360126,0.00018250830422969827,0.5518151326915535,252,0,False,False
tqwt_minValue_dec_9,TQWT,0.001338754803375087,0.0003676764762391372,0.04884402951438208,252,0,False,False
tqwt_TKEO_std_dec_16,TQWT,0.0013372012660650095,0.00038733045655101007,0.056143849265607025,252,0,False,False
tqwt_medianValue_dec_11,TQWT,0.0013369920869227335,0.00012002077779137327,5.4086610324211245e-05,252,0,False,False
tqwt_minValue_dec_5,TQWT,0.0013342588528340651,0.00012222467580830674,0.03950061543458402,252,0,False,False
tqwt_skewnessValue_dec_11,TQWT,0.0013327337158275114,0.00022378988873596897,0.10805348853098264,252,0,False,False
tqwt_energy_dec_9,TQWT,0.0013320719296556534,0.0006015827970942037,0.003386445185482601,252,0,False,False
tqwt_entropy_log_dec_9,TQWT,0.0013280605028707277,0.00021176694159123842,61088.5487438424,252,0,False,False
tqwt_entropy_log_dec_18,TQWT,0.001327957423604326,0.0005136099663232191,11018.302519649656,252,0,False,False
tqwt_minValue_dec_16,TQWT,0.0013269464591278957,0.00032864056580922293,0.29678060348071716,251,0,False,False
app_entropy_log_8_coef,Wavelet,0.001323196300320301,0.00019973555761500906,8.04021725984981,252,0,False,False
tqwt_entropy_log_dec_14,TQWT,0.0013215416916511882,0.000534311642501725,24818.801790473233,252,0,False,False
VFER_SNR_TKEO,Other,0.0013165729660576271,0.00031421973833799824,114.67886308413287,252,0,False,False
GNE_std,Nonlinear,0.0013131085361486857,0.00010241168806106585,0.11133228880725785,252,0,False,False
tqwt_skewnessValue_dec_25,TQWT,0.0013128158018930955,0.0002761610877571953,0.16733850979797452,252,0,False,False
app_LT_entropy_log_8_coef,Wavelet,0.0013017780201558056,0.0004401055585697672,1.5794703455273882,251,0,False,False
tqwt_skewnessValue_dec_15,TQWT,0.0013012531706010307,0.00030499150328678443,0.019024547247342816,252,0,False,False
tqwt_kurtosisValue_dec_29,TQWT,0.001300747494614267,0.0005966649381778672,25.83958601694459,252,0,False,False
b1,Formant / Bandwidth,0.0012997907726440025,0.00015379531057453985,202.34083173933368,252,0,False,False
tqwt_skewnessValue_dec_9,TQWT,0.0012949600958235199,0.000637666924023147,0.07108983680304838,252,0,False,False
tqwt_medianValue_dec_14,TQWT,0.0012927325459196732,0.00029895519051794414,0.0006031927655959487,252,0,False,False
tqwt_medianValue_dec_21,TQWT,0.0012921090770131507,0.0004188073513487906,0.0006577063005568984,252,0,False,False
tqwt_minValue_dec_15,TQWT,0.0012906631102819533,0.000406115233730391,0.24811848866743508,252,0,False,False
app_TKEO_std_8_coef,Other,0.001290284782429278,0.00022742434377594754,1720694.3513213054,252,0,False,False
tqwt_minValue_dec_33,TQWT,0.0012884729875982661,0.0002732951120712837,0.14290641746794783,252,0,False,False
std_MFCC_11th_coef,MFCC,0.0012869271630591367,0.0002776919061297402,0.06058489562742171,252,0,False,False
tqwt_entropy_shannon_dec_25,TQWT,0.0012860515632253404,0.00037573022553477636,314.56976251996554,252,0,False,False
stdDevPeriodPulses,Other,0.0012810399086424077,0.00038261723423856434,0.0005330818070701856,249,0,False,False
tqwt_entropy_log_dec_7,TQWT,0.0012804588849653178,0.0005484057494545563,99428.90493287287,252,0,False,False
app_LT_TKEO_std_6_coef,Wavelet,0.001277962434995442,0.0002850259788161704,58.48165209552774,252,0,False,False
tqwt_energy_dec_25,TQWT,0.0012766754741485198,0.000262217916781689,0.08709537976825013,252,0,False,False
mean_3rd_delta_delta,Delta / Delta-delta,0.0012745457422963537,0.0002293470779984124,0.00029993153157647395,252,0,False,False
app_LT_TKEO_mean_10_coef,Wavelet,0.0012745349949932106,0.0003246818466568185,374.3969589311044,252,0,False,False
tqwt_skewnessValue_dec_10,TQWT,0.001272794936498914,0.0004608363715355284,0.10140951294896586,252,0,False,False
mean_MFCC_10th_coef,MFCC,0.001268799952717221,0.0003832635452057358,0.6987181778875112,252,0,False,False
mean_0th_delta,Delta / Delta-delta,0.0012585899762468937,0.00016631252865992522,0.00970620960168668,252,0,False,False
mean_4th_delta_delta,Delta / Delta-delta,0.001256987657445204,0.00024080805275215127,0.00027960851615760113,251,0,False,False
tqwt_minValue_dec_4,TQWT,0.0012560034227459835,0.0001717719577473494,0.029630864508004777,252,0,False,False
meanHarmToNoiseHarmonicity,HNR / Harmonicity,0.0012508804806179322,0.0003860345586203825,5.202318210405596,252,0,False,False
meanIntensity,Intensity,0.00124588919992934,0.00021405997530903954,6.877177102762645,252,0,False,False
app_entropy_log_5_coef,Wavelet,0.0012442099900229185,0.00042073115319752924,11.161185617228073,252,0,False,False
tqwt_entropy_shannon_dec_5,TQWT,0.00124093164769652,0.00037931613788726165,40.98641988734852,252,0,False,False
tqwt_entropy_shannon_dec_31,TQWT,0.0012409257184464472,0.000398479681864022,8.400345043325258,252,0,False,False
std_MFCC_10th_coef,MFCC,0.0012408016479102015,0.00039702729934165936,0.06517429308432153,252,0,False,False
tqwt_medianValue_dec_7,TQWT,0.0012391207359310993,0.0005092705056019553,1.3091522495184385e-05,252,0,False,False
locShimmer,Shimmer,0.0012387624954243125,0.00031200380381352105,0.037521988662524014,250,0,False,False
tqwt_stdValue_dec_27,TQWT,0.0012382379550473957,0.00016384460280042493,0.300502762526528,252,0,False,False
tqwt_medianValue_dec_3,TQWT,0.0012294833332439745,0.0002029862309841736,2.524975158290862e-06,252,0,False,False
tqwt_TKEO_mean_dec_31,TQWT,0.001226015585898225,0.0004220808363332614,0.021595175565228504,252,0,False,False
tqwt_entropy_shannon_dec_21,TQWT,0.0012231632127211495,0.0003321590832200756,180.4860249103344,252,0,False,False
tqwt_entropy_log_dec_10,TQWT,0.0012227653939680813,0.0004395336689531168,50976.8236584125,252,0,False,False
mean_10th_delta,Delta / Delta-delta,0.001218860793981983,0.0003089774307137087,0.0016521593786676463,252,0,False,False
tqwt_skewnessValue_dec_7,TQWT,0.0012162516410545864,0.00044758880486393896,0.18601455148778326,252,0,False,False
tqwt_entropy_log_dec_31,TQWT,0.001216046459752655,0.00033355086596033496,1167.0839064349236,252,0,False,False
app_det_TKEO_mean_3_coef,Other,0.0012110380306092272,0.00020875510787007675,9091.234366185774,252,0,False,False
tqwt_entropy_log_dec_29,TQWT,0.0012086652417782125,0.0005950700459398276,1831.023542001729,252,0,False,False
app_entropy_log_3_coef,Wavelet,0.0012083785671875267,0.0004448385825439425,24.301883254682373,252,0,False,False
app_LT_entropy_log_7_coef,Wavelet,0.0012083258634535386,0.00034103777255791075,1.792407678187814,252,0,False,False
tqwt_minValue_dec_34,TQWT,0.0012081353661194444,0.0003740637587802648,0.13055676225291413,252,0,False,False
tqwt_medianValue_dec_1,TQWT,0.0012062405296487133,0.00030509503335631865,1.4706389855037521e-06,250,0,False,False
std_MFCC_9th_coef,MFCC,0.0012054123477402618,0.00026894325011302665,0.06446033007137981,252,0,False,False
mean_1st_delta_delta,Delta / Delta-delta,0.0012040247679474838,0.0004257679132238266,0.0004426562222116955,252,0,False,False
VFER_NSR_SEO,Other,0.0012019281877785634,0.0005519090762826771,0.07925876800694658,245,0,False,False
