run,weight_silhouette,weight_calinski_harabasz,weight_davies_bouldin,weight_stability_ari,weight_balance,top1_candidate_id,top1_feature_set,top1_representation,top1_method,top1_score
13,0.15288838620042833,0.35746555039705813,0.2564140183133676,0.2064332594052545,0.026798785683891494,pd_high_mad_top50|pca_5|KMeans|k2,pd_high_mad_top50,pca_5,KMeans,0.9502765952654193
14,0.06027088436081904,0.07701469229240623,0.6203173212248042,0.02159351074457078,0.2208035913773999,top20_biomarkers|pca_5|KMeans|k2,top20_biomarkers,pca_5,KMeans,0.8694414865595361
15,0.2108666483175526,0.5479500831080562,0.23239152035750757,0.003998614042315242,0.004793134174568598,pd_high_mad_top50|pca_5|KMeans|k2,pd_high_mad_top50,pca_5,KMeans,0.9708465506774121
16,0.006288637224447538,0.404303634142535,0.2748707646963631,0.04439461301947779,0.27014235091717664,top20_biomarkers|pca_5|KMeans|k2,top20_biomarkers,pca_5,KMeans,0.875122906819955
17,0.01783090805029472,0.18351712977618412,0.3198994888415777,0.4334771923300212,0.04527528100192222,top20_biomarkers|pca_5|KMeans|k2,top20_biomarkers,pca_5,KMeans,0.95390194494932
18,0.16855469728597444,0.2162642060183915,0.37309542850063154,0.22746073861978994,0.014624929575212612,pd_high_mad_top50|pca_5|KMeans|k2,pd_high_mad_top50,pca_5,KMeans,0.9516901777723157
19,0.07580408232801612,0.06991120286308107,0.5697547715888839,0.19233887582084996,0.09219106739916899,pd_high_mad_top50|pca_5|KMeans|k2,pd_high_mad_top50,pca_5,KMeans,0.9169326130816036
20,0.19016122667723387,0.19920507403591764,0.13603557796377605,0.04512795318808543,0.42947016813498706,top50_biomarkers|pca_5|KMeans|k2,top50_biomarkers,pca_5,KMeans,0.8331321982710405
21,0.04453103907743059,0.2937694124984294,0.24775372423756314,0.04041950093441482,0.3735263232521619,top50_biomarkers|pca_5|KMeans|k2,top50_biomarkers,pca_5,KMeans,0.8533560110899783
22,0.002224813798411248,0.07226078240429405,0.02436662844693497,0.46445825438637195,0.43668952096398783,top50_biomarkers|scaled_only|KMeans|k2,top50_biomarkers,scaled_only,KMeans,0.9177706308086245
23,0.1806532188367399,0.5863927198131703,0.1007075554572548,0.026311970890327815,0.10593453500250717,pd_high_mad_top50|pca_5|KMeans|k2,pd_high_mad_top50,pca_5,KMeans,0.9190297378800986
24,0.12670436187046455,0.33665284357654895,0.23361122119318534,0.1774136823827385,0.12561789097706258,top20_biomarkers|pca_5|KMeans|k2,top20_biomarkers,pca_5,KMeans,0.903689763199671
25,0.33094922764848494,0.046380552163616355,0.32643710039688933,0.17507961572501554,0.12115350406599386,pd_high_iqr_top50|pca_5|AgglomerativeClustering|k2,pd_high_iqr_top50,pca_5,AgglomerativeClustering,0.8943553203711414
26,0.02537178368251713,0.6939266982589657,0.19182983963182745,0.03289210091989402,0.055979577506795844,pd_high_mad_top50|pca_5|KMeans|k2,pd_high_mad_top50,pca_5,KMeans,0.960439612602771
27,0.2841585982297513,0.22393485327358903,0.113858486740854,0.1509216453149927,0.2271264164408128,top20_biomarkers|pca_5|KMeans|k2,top20_biomarkers,pca_5,KMeans,0.8472227129649065
28,0.06820827247098261,0.02442690267711612,0.3267754243245557,0.537533571935222,0.04305582859212362,top20_biomarkers|pca_5|KMeans|k2,top20_biomarkers,pca_5,KMeans,0.9489631039938297
29,0.1583234566440766,0.3573773835595223,0.16537908889631847,0.3136947387759088,0.005225332124173716,pd_high_mad_top50|pca_5|KMeans|k2,pd_high_mad_top50,pca_5,KMeans,0.9560502780107173
30,0.09430681618733956,0.08809735921414405,0.4687691860338772,0.2920477868499884,0.056778851714650705,pd_high_mad_top50|pca_5|KMeans|k2,pd_high_mad_top50,pca_5,KMeans,0.9297274571565725
31,0.15204047471950718,0.17154963651118907,0.20667418181302508,0.3109853495286745,0.15875035742760438,top20_biomarkers|pca_5|KMeans|k2,top20_biomarkers,pca_5,KMeans,0.8944252645276435
32,0.18308224651770535,0.4233821791822786,0.03598065457537068,0.32755889663546084,0.029996023089184688,pd_high_mad_top50|pca_5|KMeans|k2,pd_high_mad_top50,pca_5,KMeans,0.9413547129859535
33,0.12961125928414383,0.0460981188237968,0.3104896172556949,0.0048647576861185005,0.508936246950246,top50_biomarkers|pca_5|KMeans|k2,top50_biomarkers,pca_5,KMeans,0.8680305568568588
34,0.06706640231630297,0.03630176881688233,0.7357655370825903,0.012550478485891478,0.1483158132983328,pd_high_iqr_top50|pca_5|AgglomerativeClustering|k2,pd_high_iqr_top50,pca_5,AgglomerativeClustering,0.8961281617684678
35,0.12246696934860729,0.40265454527668926,0.22605306057287927,0.19778424271503553,0.05104118208678869,pd_high_mad_top50|pca_5|KMeans|k2,pd_high_mad_top50,pca_5,KMeans,0.941182270428979
36,0.37912943029626184,0.052591898297826956,0.45005493923628503,0.047539031414436696,0.07068470075518941,pd_high_iqr_top50|pca_5|AgglomerativeClustering|k2,pd_high_iqr_top50,pca_5,AgglomerativeClustering,0.9426937996119779
37,0.06275528002783433,0.0450151110855089,0.08067131291349633,0.2944916747950664,0.517066621178094,top50_biomarkers|pca_5|KMeans|k2,top50_biomarkers,pca_5,KMeans,0.9012157071157263
38,0.07810438873409187,0.04271807535165331,0.6267425062836279,0.011831505541092198,0.2406035240895346,top50_biomarkers|pca_5|KMeans|k2,top50_biomarkers,pca_5,KMeans,0.8636516978171828
39,0.15968503142000412,0.10817237669817978,0.3209009073273893,0.14617064153147194,0.26507104302295487,top20_biomarkers|pca_5|KMeans|k2,top20_biomarkers,pca_5,KMeans,0.8514291021526045
40,0.1842275974754574,0.07482868291636528,0.11657650018321485,0.4995043669335424,0.12486285249141997,top20_biomarkers|pca_5|KMeans|k2,top20_biomarkers,pca_5,KMeans,0.9082360383346311
41,0.0008492746939250485,0.03644403584579253,0.10653318088877521,0.6517672472213697,0.20440626135013748,top20_biomarkers|pca_5|KMeans|k2,top20_biomarkers,pca_5,KMeans,0.9221256474295199
42,0.12269015238225484,0.022008907712387605,0.3460810050411291,0.27499569965731935,0.2342242352069091,top20_biomarkers|pca_5|KMeans|k2,top20_biomarkers,pca_5,KMeans,0.8711368916757118
43,0.22142162396168716,0.08908279061276547,0.004215641746300727,0.48351386928127904,0.20176607439796768,top20_biomarkers|pca_5|KMeans|k2,top20_biomarkers,pca_5,KMeans,0.8808879657930749
44,0.000743878959224674,0.04016279332090646,0.7996433496901905,0.1303328396113827,0.02911713841829573,pd_high_iqr_top50|pca_5|AgglomerativeClustering|k2,pd_high_iqr_top50,pca_5,AgglomerativeClustering,0.9618229344869412
45,0.040829379972007536,0.10217282312845553,0.08245764889414202,0.216399283513722,0.5581408644916729,top50_biomarkers|pca_5|KMeans|k2,top50_biomarkers,pca_5,KMeans,0.8981867606377436
46,0.14271674131078302,0.11142121255713568,0.017991874457736937,0.13247958749341518,0.5953905841809293,top50_biomarkers|pca_5|KMeans|k2,top50_biomarkers,pca_5,KMeans,0.8703407595791732
47,0.4031660544683395,0.0053225460899394405,0.11763441282672323,0.20741157303612473,0.26646541357887304,top20_biomarkers|pca_5|KMeans|k2,top20_biomarkers,pca_5,KMeans,0.815782577942901
48,0.029687021922856972,0.24931595336326512,0.1310674203095385,0.46614840918378425,0.12378119522055522,top20_biomarkers|pca_5|KMeans|k2,top20_biomarkers,pca_5,KMeans,0.9345496090938862
49,0.14806983545981975,0.013618536067068565,0.1703420499952846,0.008376061811665739,0.6595935166661614,top50_biomarkers|pca_5|KMeans|k2,top50_biomarkers,pca_5,KMeans,0.877345273996555
50,0.3903532595893734,0.4382955229936142,0.05195033390847883,0.0015475406861161839,0.11785334282241731,pd_high_mad_top50|pca_5|KMeans|k2,pd_high_mad_top50,pca_5,KMeans,0.8934829960090561
51,0.21229997370552176,0.02799090584972068,0.05395034780040161,0.21238109986632941,0.49337767277802663,top50_biomarkers|pca_5|KMeans|k2,top50_biomarkers,pca_5,KMeans,0.8610596247404791
52,0.12066885317845434,0.5001419369558641,0.18324898658401192,0.13458407781352785,0.06135614546814178,pd_high_mad_top50|pca_5|KMeans|k2,pd_high_mad_top50,pca_5,KMeans,0.9408319491964273
53,0.0416750957494404,0.3591496073056541,0.4538002477316756,0.14208424640944042,0.0032908028037896835,pd_high_mad_top50|pca_5|KMeans|k2,pd_high_mad_top50,pca_5,KMeans,0.9753272284132655
54,0.14833402179927202,0.032255070324660226,0.40231245381997255,0.381493622601327,0.03560483145476817,pd_high_mad_top50|pca_5|KMeans|k2,pd_high_mad_top50,pca_5,KMeans,0.9310218488716077
55,0.11280802503930992,0.04229783487114622,0.18611621846254175,0.29113105994022936,0.36764686168677263,top50_biomarkers|pca_5|KMeans|k2,top50_biomarkers,pca_5,KMeans,0.8795712789593108
56,0.17319969783599085,0.15679649543721244,0.37102390124391954,0.1719221716709216,0.1270577338119556,pd_high_mad_top50|pca_5|KMeans|k2,pd_high_mad_top50,pca_5,KMeans,0.8928692663264807
57,0.13059163440490718,0.17495605370644862,0.15263443051631018,0.47297761194946525,0.06884026942286871,top20_biomarkers|pca_5|KMeans|k2,top20_biomarkers,pca_5,KMeans,0.9329563569984493
58,0.5285686140122935,0.06083210745780552,0.1326222920806573,0.2651016030744318,0.012875383374811986,pd_high_iqr_top50|pca_5|AgglomerativeClustering|k2,pd_high_iqr_top50,pca_5,AgglomerativeClustering,0.9551290523683734
59,0.2249298018040276,0.20226406138485528,0.1005054531343927,0.33981816318655106,0.1324825204901734,top20_biomarkers|pca_5|KMeans|k2,top20_biomarkers,pca_5,KMeans,0.8936432338447265
60,0.5173571436956967,0.4359044743808648,0.02754588940931097,0.01571367850494641,0.0034788140091812176,pd_high_iqr_top50|pca_5|AgglomerativeClustering|k2,pd_high_iqr_top50,pca_5,AgglomerativeClustering,0.9599122092079267
61,0.023565235927374664,0.7404175880285424,0.09148759649438613,0.1261216935045955,0.018407886045101157,pd_high_mad_top50|pca_5|KMeans|k2,pd_high_mad_top50,pca_5,KMeans,0.9769534852556481
62,0.2535272134967574,0.05340659872329405,0.023414685895711676,0.36778400084387897,0.301867501040358,top50_biomarkers|pca_5|KMeans|k2,top50_biomarkers,pca_5,KMeans,0.8446133280923361
63,0.03095168643367031,0.37226353071532886,0.16940142318478826,0.28888222937161206,0.13850113029460046,top20_biomarkers|pca_5|KMeans|k2,top20_biomarkers,pca_5,KMeans,0.9225801338052066
64,0.036540922980393256,0.28002021422654355,0.08485512945070393,0.29371549542814396,0.3048682379142153,top20_biomarkers|pca_5|KMeans|k2,top20_biomarkers,pca_5,KMeans,0.8733652759442091
65,0.04780445792944641,0.70175656537223,0.044967113122378354,0.16180506699270833,0.043666796583237154,pd_high_mad_top50|pca_5|KMeans|k2,pd_high_mad_top50,pca_5,KMeans,0.9589354114911485
66,0.0043162090195359056,0.2922217870122985,0.2921410603106177,0.23729411262134617,0.17402683103620156,top20_biomarkers|pca_5|KMeans|k2,top20_biomarkers,pca_5,KMeans,0.9109998994358987
67,0.16412498905010217,0.2567460273557876,0.15531432251157393,0.3310023308017042,0.09281233028083212,top20_biomarkers|pca_5|KMeans|k2,top20_biomarkers,pca_5,KMeans,0.9146821067238461
68,0.3347050166184928,0.10942173847676934,0.07986742736230003,0.3870267926428499,0.08897902489958784,top20_biomarkers|pca_5|KMeans|k2,top20_biomarkers,pca_5,KMeans,0.8896209142955346
69,0.23378053336984694,0.04127253454494852,0.20617368196088248,0.2893732245937615,0.22940002553056055,top20_biomarkers|pca_5|KMeans|k2,top20_biomarkers,pca_5,KMeans,0.8574945733408517
70,0.014643778979628142,0.5941804961363628,0.16942587429720685,0.10981525861478351,0.1119345919720187,top20_biomarkers|pca_5|KMeans|k2,top20_biomarkers,pca_5,KMeans,0.9274704305079735
71,0.23087402075229368,0.1794175702998826,0.2697990777601362,0.0777052314734523,0.2422040997142353,top20_biomarkers|pca_5|KMeans|k2,top20_biomarkers,pca_5,KMeans,0.8449147057550255
72,0.16151482824404734,0.27154467649747116,0.10535003279471056,0.07597100815356347,0.3856194543102073,top50_biomarkers|pca_5|KMeans|k2,top50_biomarkers,pca_5,KMeans,0.8306409666751022
73,0.2433743172768623,0.08549358165937594,0.32498551299332495,0.25134683432599514,0.09479975374444158,pd_high_iqr_top50|pca_5|AgglomerativeClustering|k2,pd_high_iqr_top50,pca_5,AgglomerativeClustering,0.8998113684396482
74,0.6346248163815004,0.010192551149057595,0.041925093290659514,0.04306090293124995,0.2701966362475327,pd_high_iqr_top50|pca_5|AgglomerativeClustering|k2,pd_high_iqr_top50,pca_5,AgglomerativeClustering,0.8129983070193818
75,0.031039918456583878,0.16456714267345215,0.4222970524652371,0.3654168907412952,0.01667899566343173,top20_biomarkers|pca_5|KMeans|k2,top20_biomarkers,pca_5,KMeans,0.9548871887082154
76,0.07159582418289967,0.28820787834789047,0.5330159828910284,0.04447523066332826,0.06270508391485323,pd_high_mad_top50|pca_5|KMeans|k2,pd_high_mad_top50,pca_5,KMeans,0.9445448964111867
77,0.1752560759754398,0.1516373530023489,0.29970666221203585,0.2422753590892954,0.13112454972088,top20_biomarkers|pca_5|KMeans|k2,top20_biomarkers,pca_5,KMeans,0.8935876202248142
78,0.1702018353275287,0.2576952844775728,0.06519883252800751,0.19522793643495612,0.3116761112319351,top20_biomarkers|pca_5|KMeans|k2,top20_biomarkers,pca_5,KMeans,0.8446505468208874
79,0.23137869069914166,0.06467063549757261,0.4335855567314165,0.14269111353049507,0.12767400354137412,pd_high_iqr_top50|pca_5|AgglomerativeClustering|k2,pd_high_iqr_top50,pca_5,AgglomerativeClustering,0.8922942766670997
80,0.14683712427984663,0.3574496329616273,0.13857108577332686,0.10548517817783815,0.251656978807361,top20_biomarkers|pca_5|KMeans|k2,top20_biomarkers,pca_5,KMeans,0.8619038891939556
81,0.07858316734272745,0.1840700579000769,0.5502788965241224,0.0001623675151303325,0.18690551071794295,top20_biomarkers|pca_5|KMeans|k2,top20_biomarkers,pca_5,KMeans,0.8779181214355213
82,0.4547918375840616,0.09883486840618112,0.1289714936673717,0.04363867391476027,0.27376312642762524,pd_high_iqr_top50|pca_5|AgglomerativeClustering|k2,pd_high_iqr_top50,pca_5,AgglomerativeClustering,0.803238547354582
83,0.07328481214067538,0.21695009370959437,0.5485892074098134,0.01299037515799675,0.14818551158192003,pd_high_mad_top50|pca_5|KMeans|k2,pd_high_mad_top50,pca_5,KMeans,0.8989441186854411
84,0.021536177475897565,0.3454530290779329,0.17940066053172293,0.2535223565476856,0.20008777636676098,top20_biomarkers|pca_5|KMeans|k2,top20_biomarkers,pca_5,KMeans,0.903894164284905
85,0.24025967947486956,0.21632396247638874,0.45454895567710624,0.055697750404554804,0.03316965196708053,pd_high_iqr_top50|pca_5|AgglomerativeClustering|k2,pd_high_iqr_top50,pca_5,AgglomerativeClustering,0.9533892438639443
86,0.017186978257128723,0.09297022183704998,0.504199503236623,0.3640160466273517,0.021627250041846804,top20_biomarkers|pca_5|KMeans|k2,top20_biomarkers,pca_5,KMeans,0.953336045861822
87,0.18306298687379477,0.5914688999586306,0.07255216456996241,0.0814966330407201,0.0714193155568919,pd_high_mad_top50|pca_5|KMeans|k2,pd_high_mad_top50,pca_5,KMeans,0.9346312141162709
88,0.13395952061848865,0.3335658897404417,0.10102933087588245,0.1818810244951486,0.2495642342700386,top20_biomarkers|pca_5|KMeans|k2,top20_biomarkers,pca_5,KMeans,0.8685918966919367
89,0.20413410033348345,0.023420161631834174,0.6359635494418945,0.041652225070544446,0.09482996352224335,pd_high_iqr_top50|pca_5|AgglomerativeClustering|k2,pd_high_iqr_top50,pca_5,AgglomerativeClustering,0.9296076967677297
90,0.22759730463099376,0.3016690898001031,0.08174117584637594,0.023354536446062234,0.365637893276465,top20_biomarkers|pca_5|KMeans|k2,top20_biomarkers,pca_5,KMeans,0.8114980232627799
91,0.2560676036684932,0.01752846077299893,0.27848849861215097,0.4231112544877618,0.024804182458595076,pd_high_iqr_top50|pca_5|AgglomerativeClustering|k2,pd_high_iqr_top50,pca_5,AgglomerativeClustering,0.9320863433752902
92,0.2215660032527799,0.17487328426771553,0.4352424836844659,0.06678172576405379,0.10153650303098488,pd_high_iqr_top50|pca_5|AgglomerativeClustering|k2,pd_high_iqr_top50,pca_5,AgglomerativeClustering,0.9096773840311039
93,0.0194319033728065,0.5997286004236699,0.0716331528492164,0.2011111385712213,0.10809520478308583,top20_biomarkers|pca_5|KMeans|k2,top20_biomarkers,pca_5,KMeans,0.9338630469099138
94,0.20175694671361766,0.07038126293997435,0.45849990066581453,0.09324918470379535,0.17611270497679807,pd_high_mad_top50|pca_5|KMeans|k2,pd_high_mad_top50,pca_5,KMeans,0.8664973741347272
95,0.6575668265099984,0.19616506952132304,0.08600372522861217,0.022830282259673217,0.03743409648039326,pd_high_iqr_top50|pca_5|AgglomerativeClustering|k2,pd_high_iqr_top50,pca_5,AgglomerativeClustering,0.9560636698663798
96,0.4549778806962644,0.004102373446483276,0.24794594672501705,0.22221128970308981,0.07076250942914557,pd_high_iqr_top50|pca_5|AgglomerativeClustering|k2,pd_high_iqr_top50,pca_5,AgglomerativeClustering,0.9260579479370264
97,0.16525894491493034,0.16315435668994732,0.043531853279592116,0.5503980915548508,0.07765675356067946,top20_biomarkers|pca_5|KMeans|k2,top20_biomarkers,pca_5,KMeans,0.9300092062710058
98,0.15914505001002993,0.23208599399034702,0.3363828740440564,0.18856306243814072,0.08382301951742581,pd_high_mad_top50|pca_5|KMeans|k2,pd_high_mad_top50,pca_5,KMeans,0.917763050186411
99,0.3071382428887318,0.2710347196666202,0.21782582516680654,0.18055324466629663,0.023447967611544735,pd_high_iqr_top50|pca_5|AgglomerativeClustering|k2,pd_high_iqr_top50,pca_5,AgglomerativeClustering,0.9406894243072176
100,0.00015798648993777003,0.5157434532223235,0.1353111370225284,0.1581415485585409,0.19064587470666935,top20_biomarkers|pca_5|KMeans|k2,top20_biomarkers,pca_5,KMeans,0.9086455238066533
101,0.1707076835533344,0.30999711870975233,0.03263090986638522,0.029944475974175728,0.4567198118963524,top50_biomarkers|pca_5|KMeans|k2,top50_biomarkers,pca_5,KMeans,0.8260675041886952
102,0.6560213460715698,0.07022955503551775,0.14644918098453935,0.007057789068914238,0.12024212883945876,pd_high_iqr_top50|pca_5|AgglomerativeClustering|k2,pd_high_iqr_top50,pca_5,AgglomerativeClustering,0.9127959840211891
103,0.36456569970238073,0.08318094472885137,0.2819992998758595,0.07020530129513612,0.20004875439777245,pd_high_iqr_top50|pca_5|AgglomerativeClustering|k2,pd_high_iqr_top50,pca_5,AgglomerativeClustering,0.8508025059984781
104,0.22828990591589463,0.25798390365666607,0.0407606893779148,0.006993218968688156,0.46597228208083646,top50_biomarkers|pca_5|KMeans|k2,top50_biomarkers,pca_5,KMeans,0.8174871445210788
105,0.16939281064919973,0.6502406670824913,0.10982677097137258,0.06106791289213353,0.009471838404802818,pd_high_mad_top50|pca_5|KMeans|k2,pd_high_mad_top50,pca_5,KMeans,0.9709881276628375
106,0.09347898481669228,0.1512543280442871,0.16472851271212322,0.556416229060749,0.03412194536614841,top20_biomarkers|pca_5|KMeans|k2,top20_biomarkers,pca_5,KMeans,0.9527045059641925
107,0.07839385110744204,0.6120977324387177,0.026828094088390517,0.08113949840823963,0.20154082395720999,top20_biomarkers|pca_5|KMeans|k2,top20_biomarkers,pca_5,KMeans,0.891970030025775
108,0.096223185444886,0.01138377370621085,0.49042300679268164,0.1570006898893699,0.24496934416685157,top50_biomarkers|pca_5|KMeans|k2,top50_biomarkers,pca_5,KMeans,0.8714323482526366
109,0.05690719298979598,0.2491725846406565,0.11659263639747615,0.10589230794594429,0.47143527802612706,top50_biomarkers|pca_5|KMeans|k2,top50_biomarkers,pca_5,KMeans,0.8655974146989952
110,0.0918090471107066,0.3677815443863371,0.10975440350739595,0.2509840228431219,0.17967098215243846,top20_biomarkers|pca_5|KMeans|k2,top20_biomarkers,pca_5,KMeans,0.8996139656291589
111,0.4784851370854108,0.009352081790193313,0.1247234922032424,0.04953517333878534,0.33790411558236827,top50_biomarkers|pca_5|KMeans|k2,top50_biomarkers,pca_5,KMeans,0.7799037760262806
112,0.6705805589527125,0.01656981528762807,0.10426055761764856,0.0006200470196905215,0.20796902112232035,pd_high_iqr_top50|pca_5|AgglomerativeClustering|k2,pd_high_iqr_top50,pca_5,AgglomerativeClustering,0.8591786202745908
113,0.06952763014584157,0.2004310311256164,0.4226478176064302,0.07524554752696644,0.23214797359514536,top20_biomarkers|pca_5|KMeans|k2,top20_biomarkers,pca_5,KMeans,0.8720957581619058
114,0.004355204093708893,0.18725599227284453,0.1355251025179433,0.6421087804908683,0.030754920624635033,top20_biomarkers|pca_5|KMeans|k2,top20_biomarkers,pca_5,KMeans,0.9734503029440844
115,0.41012544317403027,0.07757009688417758,0.24885733668099871,0.18932812251026476,0.07411900075052862,pd_high_iqr_top50|pca_5|AgglomerativeClustering|k2,pd_high_iqr_top50,pca_5,AgglomerativeClustering,0.921630806539097
116,0.23447022765892556,0.5100474631905902,0.02779927531424392,0.10619747808979652,0.12148555574644372,pd_high_mad_top50|pca_5|KMeans|k2,pd_high_mad_top50,pca_5,KMeans,0.9008115080305256
117,0.019613093732910765,0.1475924040818244,0.05261289031696362,0.7314989467272639,0.04868266514103745,top20_biomarkers|pca_5|KMeans|k2,top20_biomarkers,pca_5,KMeans,0.9708007450746039
118,0.20262735193694148,0.009560751567733583,0.36186226649566966,0.2393808864487632,0.18656874355089217,top20_biomarkers|pca_5|KMeans|k2,top20_biomarkers,pca_5,KMeans,0.8697694990811053
119,0.22088450135144577,0.08767600454726297,0.46466581131549956,0.11812021462897242,0.10865346815681935,pd_high_iqr_top50|pca_5|AgglomerativeClustering|k2,pd_high_iqr_top50,pca_5,AgglomerativeClustering,0.9060417927676128
120,0.1815124033041688,0.28888369620316817,0.26330525502439617,0.1953714598409146,0.07092718562735223,pd_high_mad_top50|pca_5|KMeans|k2,pd_high_mad_top50,pca_5,KMeans,0.9235428068763966
121,0.09836441626869843,0.11143614972051435,0.028086518060545657,0.693825886587758,0.06828702936248349,top20_biomarkers|pca_5|KMeans|k2,top20_biomarkers,pca_5,KMeans,0.9501971903167833
122,0.06436121428349481,0.29430347300557597,0.0007700937062293865,0.4776581830805471,0.16290703592415284,top20_biomarkers|pca_5|KMeans|k2,top20_biomarkers,pca_5,KMeans,0.9206969851213429
123,0.1424214184928059,0.06224019708394228,0.1948683827281426,0.07660456740667576,0.5238654342884334,top50_biomarkers|pca_5|KMeans|k2,top50_biomarkers,pca_5,KMeans,0.8681742421187935
124,0.2558827279225329,0.0036411710373593616,0.018476329970701363,0.5917920760989447,0.13020769497046156,top20_biomarkers|pca_5|KMeans|k2,top20_biomarkers,pca_5,KMeans,0.8999347408958772
125,0.046201297988897265,0.03565952474869061,0.5872697434291525,0.040932805359729,0.2899366284735309,top50_biomarkers|pca_5|KMeans|k2,top50_biomarkers,pca_5,KMeans,0.876989075774394
126,0.1856258846439266,0.30208416112720504,0.23927479740568613,0.24564748995828906,0.027367666864892986,pd_high_mad_top50|pca_5|KMeans|k2,pd_high_mad_top50,pca_5,KMeans,0.9442291299549666
127,0.11964781057826947,0.09036517867344121,0.17372771578066695,0.16080629488253492,0.4554530000850875,top50_biomarkers|pca_5|KMeans|k2,top50_biomarkers,pca_5,KMeans,0.870755600195883
128,0.39309226313545576,0.010404058510590458,0.4805061257837706,0.03163419529027668,0.08436335727990639,pd_high_iqr_top50|pca_5|AgglomerativeClustering|k2,pd_high_iqr_top50,pca_5,AgglomerativeClustering,0.9388748756682375
129,0.02252776665579955,0.05387089119412118,0.26401046368300335,0.4174992987576543,0.2420915797094215,top50_biomarkers|pca_5|KMeans|k2,top50_biomarkers,pca_5,KMeans,0.8989078330961267
130,0.14921528778275348,0.10400482068314054,0.5766769426732625,0.041466751551289024,0.12863619730955456,pd_high_iqr_top50|pca_5|AgglomerativeClustering|k2,pd_high_iqr_top50,pca_5,AgglomerativeClustering,0.900334492926038
131,0.3387200105274748,0.19292508749183024,0.09599974283157055,0.18871264961823572,0.18364250953088868,top20_biomarkers|pca_5|KMeans|k2,top20_biomarkers,pca_5,KMeans,0.8526351872253667
132,0.0942498892702909,0.0751133314646455,0.6252379324155286,0.12238569320623516,0.08301315364329975,pd_high_mad_top50|pca_5|KMeans|k2,pd_high_mad_top50,pca_5,KMeans,0.9238378366352606
133,0.006055466181484771,0.5266863268577748,0.139562803227075,0.13707657576858098,0.1906188279650843,top20_biomarkers|pca_5|KMeans|k2,top20_biomarkers,pca_5,KMeans,0.9067509246334062
134,0.19309160340211354,0.11038592163548222,0.14437107034004315,0.3077207685154053,0.24443063610695598,top20_biomarkers|pca_5|KMeans|k2,top20_biomarkers,pca_5,KMeans,0.862636717119076
135,0.1972381386869816,0.06714899467998132,0.11536601747238204,0.4816470775569366,0.13859977160371842,top20_biomarkers|pca_5|KMeans|k2,top20_biomarkers,pca_5,KMeans,0.9011340003281013
136,0.2231316666086103,0.11251718894161568,0.1197326027372805,0.04825571343312841,0.49636282827936506,top50_biomarkers|pca_5|KMeans|k2,top50_biomarkers,pca_5,KMeans,0.8396624283118247
